region,channel,product_category,customer_segment,revenue_level,budget_level,reach_level,id,ad_spend,price,discount_rate,market_reach,impressions,click_through_rate,competition_index,seasonality_index,campaign_duration_days,customer_lifetime_value,sales_revenue,year,month,day,hour
north,affiliate,Seasonal,Premium,high,low,medium,160,4.25,0.85,0.3105,305.0,4219,0.0332,3.52,0.9999999999999998,7.0,5052.16,167.63612766059276,2010,12,5,11
north,search,Kitchen,Premium,medium,high,low,161,69.52000000000001,0.79,0.1475,33.0,445,0.0127,4.37,0.3660254037844389,7.0,4898.85,128.8640931716578,2011,4,10,11
east,email,Kitchen,Premium,high,medium,low,162,15.6,0.65,0.0737,209.0,1878,0.0511,0.83,-0.3660254037844385,7.0,953.97,189.76723976529135,2010,10,10,14
north,influencer,General,Premium,low,medium,low,163,5.9,2.95,0.0949,83.0,1987,0.0064,8.12,-1.3660254037844388,60.0,277302.85000000003,60.26458041613437,2011,8,5,17
north,influencer,General,Premium,medium,medium,medium,164,9.9,1.65,0.4069,115.0,3679,0.0157,2.96,0.3660254037844389,14.0,4440.65,122.06142718940856,2011,4,6,16
north,influencer,General,Premium,low,medium,medium,165,11.9,4.15,0.3034,323.0,9015,0.0064,5.29,-1.0,35.565597137138354,41955.04,70.36353944326807,2011,6,8,13
north,email,General,Premium,medium,medium,medium,166,17.4,1.45,0.1606,278.0,6299,0.0496,4.004003932226912,1.3660254037844388,14.0,3596.78,147.99698688355417,2010,2,5,11
north,search,General,Premium,medium,medium,medium,167,17.700000000000003,2.95,0.1959,631.0,5844,0.0887,4.004003932226912,-1.3660254037844388,28.0,4469.62,104.86525138186596,2011,8,9,10
north,social media,Stationery,Premium,high,medium,high,168,5.04,0.42,0.0323,335.0,12401,0.0019,6.62,-1.3660254037844386,35.565597137138354,90347.09,237.61732417191317,2011,7,11,15
north,affiliate,Storage,Premium,medium,medium,medium,169,15.0,1.25,0.2213,108.0,4654,0.0861,6.58,-1.0000000000000002,60.0,1781.44,101.23474422081728,2011,9,12,14
north,email,General,Standard,low,high,medium,170,1555.5253477038664,2.1,0.1425,300.0,4328,0.0287,4.004003932226912,-1.0000000000000002,14.0,882.24,81.68405265872299,2011,9,26,12
north,social media,Seasonal,Premium,high,medium,medium,171,5.0,1.25,0.1021,662.0,7472,0.0372,4.004003932226912,-0.3660254037844385,35.565597137138354,2668.08,184.4589681622816,2011,10,25,0
north,tv,General,Premium,low,medium,low,172,12.75,4.25,0.2028,122.0,2049,0.0125,4.07,-1.3660254037844388,60.0,744.27,52.880988491037606,2010,8,26,15
north,affiliate,General,Standard,medium,low,low,173,3.3,1.65,0.2901,186.0,1209,0.1229,5.03,0.3660254037844379,21.0,809.81,128.37091308911337,2010,11,24,14
north,social media,General,Budget,medium,medium,medium,174,15.0,1.25,0.2688,242.0,3806,0.0439,6.33,1.3660254037844386,14.0,96.0,151.24158139447226,2010,1,22,12
north,affiliate,General,Premium,low,low,low,175,1.65,1.65,0.2269,94.0,1273,0.0067,4.004003932226912,1.3660254037844388,60.0,1479.84,91.97849427288378,2011,2,13,12
north,affiliate,Seasonal,Premium,high,medium,low,176,10.2,0.85,0.0877,269.0,2162,0.0877,3.97,0.3660254037844379,7.0,2473.42,175.4865543532612,2010,11,1,16
north,search,General,Standard,medium,low,low,177,4.2,2.1,0.1175,79.0,1112,0.0736,3.61,0.3660254037844379,7.0,702.57,109.46287661287974,2011,11,17,13
north,social media,General,Premium,high,low,low,178,0.84,0.42,0.3401,80.0,1578,0.054,2.13,-1.3660254037844388,60.0,1384.09,192.77789293282467,2010,8,22,13
north,email,General,Standard,medium,high,high,179,22.5,3.75,0.1423,269.0,13067,0.1386,4.9,0.3660254037844389,7.0,470.72,125.35630933864212,2010,4,20,11
north,social media,General,Premium,low,low,low,180,2.1,2.1,0.027,23.0,749,0.0548,5.31,0.9999999999999998,28.0,236.25,96.33797913465926,2009,12,3,14
north,affiliate,Lighting,Standard,medium,medium,medium,181,17.9,8.95,0.05,83.0,3447,0.0509,1.94,0.3660254037844379,14.0,612.74,102.93757149404416,2011,11,8,9
north,social media,Storage,Standard,high,low,high,182,2.2,0.55,0.2725,366.0,13324,0.0113,5.32,-1.3660254037844388,7.0,804.1500000000001,188.54153958507047,2011,8,14,0
north,search,Stationery,Premium,high,medium,medium,183,9.96,0.83,0.2576,227.0,4220,0.0106,5.37,0.3660254037844379,30.0,23162.42,176.89004819006104,2011,11,30,14
north,email,Seasonal,Premium,low,medium,medium,184,7.49,7.49,0.1429,516.0,9046,0.0592,6.1,-0.3660254037844387,7.0,4258.8,73.13115342188723,2010,5,18,11
north,affiliate,Seasonal,Premium,low,medium,medium,185,11.8,2.95,0.3205,374.0,7374,0.0437,3.6,-0.3660254037844385,14.0,4811.72,95.8211345879076,2010,10,25,14
north,influencer,Storage,Premium,low,medium,high,186,13.2,1.65,0.5492,333.0,10057,0.0721,3.52,-1.3660254037844388,14.0,107.2,98.02819244930228,2010,8,25,11
north,email,Storage,Premium,high,medium,high,187,16.5,1.65,0.1468,681.0,19285,0.1107,3.12,1.0,60.0,3657.23,193.25610122907503,2011,3,31,10
north,tv,General,Premium,low,medium,low,188,15.6,1.95,0.2612,203.0,1830,0.0012,6.18,-0.3660254037844387,28.0,2720.56,79.14496375693827,2010,5,12,9
north,search,Kitchen,Premium,low,medium,high,189,17.700000000000003,2.95,0.6,524.0,22391,0.0528,2.44,-1.3660254037844388,28.0,221.4,81.41227376050377,2010,8,18,13
north,search,Stationery,Premium,high,low,medium,190,1.25,1.25,0.4572,641.0,7855,0.0941,3.24,-0.3660254037844387,28.0,1013.6,171.34825566467757,2011,5,15,13
north,influencer,Storage,Premium,high,high,high,191,26.4,0.55,0.4266,543.0,10422,0.1995,6.25,1.3660254037844388,60.0,552.13,317.4699467972157,2010,2,8,15
north,search,Kitchen,Standard,high,low,medium,192,3.3,1.65,0.1244,351.0,6268,0.1576,0.25,-1.0,35.565597137138354,246.58,172.19122937256165,2011,6,19,11
north,influencer,Kitchen,Premium,high,medium,medium,193,15.0,1.25,0.4747,179.0,3380,0.0947,7.69,0.3660254037844379,21.0,2053.03,165.20251561319876,2010,11,30,16
north,affiliate,Lighting,Standard,medium,medium,medium,194,17.700000000000003,2.95,0.2201,269.0,3284,0.0523,0.31,0.3660254037844379,21.0,317.89,147.1751357724808,2011,11,3,16
north,search,General,Standard,low,medium,high,195,14.85,4.95,0.095,941.0,17950,0.0493,3.05,-1.3660254037844386,28.0,717.34,90.2861184498149,2011,7,5,14
north,email,General,Standard,high,high,high,196,102.0,2.55,0.3236,631.0,22129,0.048,1.98,0.9999999999999998,60.0,777.0,173.89884631318986,2009,12,3,13
north,affiliate,General,Standard,medium,high,low,197,1222.05426417573,1.65,0.1525,48.0,600,0.0263,4.85,1.0,60.0,23.9,142.98228919749874,2010,3,28,15
north,influencer,Storage,Premium,medium,low,medium,198,4.16,2.08,0.3036,549.0,9399,0.0084,3.4,0.3660254037844379,28.0,5193.98,144.5034409101453,2011,11,10,12
north,search,Seasonal,Standard,high,medium,medium,199,11.9,0.85,0.0432,304.0,3082,0.0687,3.52,0.3660254037844379,30.0,593.1,213.1402379077399,2011,11,17,16
north,social media,Storage,Standard,high,low,high,200,1.1,0.55,0.1009,1115.0,21393,0.0319,0.93,-1.3660254037844386,14.0,144.07999999999998,293.9606078654004,2011,7,20,13
north,social media,General,Premium,medium,medium,medium,201,15.0,1.25,0.3271,265.0,2591,0.0721,2.3,-1.3660254037844386,30.0,4028.93,158.99129782289276,2011,7,15,0
north,affiliate,General,Premium,medium,medium,medium,202,16.6,4.15,0.1705,278.0,8787,0.0289,6.93,1.0,7.0,23566.98,108.5737429395272,2011,3,22,11
north,email,General,Premium,low,medium,low,203,7.5,3.75,0.382,117.0,2337,0.0204,4.004003932226912,-0.3660254037844385,7.0,1978.48,75.38288049048627,2011,10,2,13
north,search,General,Premium,medium,high,high,204,25.5,4.25,0.0633,583.0,18646,0.0673,5.71,0.9999999999999998,21.0,818.42,146.25106470806068,2010,12,8,12
north,search,Seasonal,Premium,medium,high,high,205,59.5,5.95,0.0601,516.0,12426,0.0391,9.42,0.9999999999999998,14.0,155.8,115.01417243018614,2009,12,15,11
north,search,General,Premium,low,medium,low,206,8.5,192.98910040112955,0.2874,127.0,1526,0.0899,5.1,0.3660254037844389,14.0,1490.5,65.42531991268028,2011,4,19,15
north,search,General,Standard,low,medium,medium,207,15.95,15.95,0.1013,269.0,3705,0.0435,6.33,-0.3660254037844387,30.0,300.06,68.48868749419637,2011,5,8,12
north,email,Storage,Premium,high,medium,high,208,9.75,1.95,0.0544,978.0,27154,0.0435,2.75,1.0,28.0,3930.83,176.90200135548525,2011,3,6,12
north,tv,Storage,Premium,medium,medium,low,209,15.0,1.25,0.0977,45.0,1133,0.0267,5.76,1.3660254037844386,90.0,259.38,109.98863449012237,2010,1,7,15
north,affiliate,General,Premium,medium,medium,medium,210,14.85,4.95,0.0592,717.0,7947,0.0376,3.24,0.3660254037844379,90.0,2263.06,137.00783934758536,2010,11,22,11
north,affiliate,Lighting,Premium,medium,medium,high,211,5.0,1.25,0.1734,466.0,21198,0.0412,2.1,1.3660254037844386,7.0,59920.93,148.7121773153346,2011,1,7,14
north,email,General,Premium,medium,medium,medium,212,11.9,2.95,0.4064,383.0,3035,0.119,5.47,1.3660254037844386,7.0,6669.1,119.27132567911312,2011,1,4,14
north,email,General,Standard,medium,low,low,213,3.75,1.25,0.0837,112.0,2244,0.0746,4.77,0.9999999999999998,21.0,910.3,128.24420057656556,2011,12,7,14
north,social media,General,Standard,high,medium,medium,214,10.2,0.85,0.3937,316.0,6186,0.0435,2.95,-0.3660254037844387,7.0,595.9200000000001,172.3733649270004,2010,5,23,12
north,search,Seasonal,Premium,medium,medium,high,215,14.75,2.95,0.3112,896.0,17077,0.0937,5.14,0.3660254037844379,60.0,1781.44,153.35773997722083,2011,11,7,12
north,search,General,Premium,medium,medium,medium,216,15.0,3.75,0.3659,166.0,3732,0.0338,3.7,1.3660254037844386,35.565597137138354,8088.29,108.0952362184131,2011,1,12,11
north,social media,General,Premium,medium,medium,medium,217,12.6,2.1,0.101,269.0,3371,0.0307,2.37,0.3660254037844379,14.0,13542.96,152.7704263648519,2011,11,24,12
north,email,Seasonal,Premium,medium,medium,low,218,11.9,2.95,0.0913,19.0,437,0.1959,5.12,0.9999999999999998,90.0,1963.92,145.26527288575014,2009,12,18,13
north,affiliate,General,Premium,medium,high,medium,219,23.700000000000003,3.95,0.2495,626.0,6886,0.0366,1.27,-0.3660254037844385,60.0,320.66,128.38257438755082,2010,10,29,11
north,affiliate,Storage,Premium,medium,medium,medium,220,12.5,1.25,0.1112,283.0,4028,0.0291,6.55,1.3660254037844386,21.0,5323.34,126.3691292249148,2011,1,31,12
north,social media,General,Premium,medium,low,low,221,1.95,1.95,0.0397,81.0,1546,0.0304,6.19,0.9999999999999998,90.0,31090.51,126.0089097535678,2010,12,9,17
north,search,General,Standard,medium,high,high,222,1499.041217761755,1.65,0.1667,274.0,15852,0.0239,2.55,-1.0000000000000002,21.0,2285.07,110.5599004880035,2011,9,21,11
north,search,General,Premium,medium,medium,medium,223,12.5,1.25,0.2642,176.0,6918,0.0721,4.51,-1.0,14.0,87333.27,126.72011326813744,2011,6,7,11
north,social media,General,Premium,low,low,low,224,3.75,3.75,0.4279,44.0,552,0.0331,4.03,1.0,60.0,373.08,89.87447509995467,2010,3,23,14
north,social media,General,Premium,high,high,medium,225,20.4,0.85,0.0293,445.0,6972,0.0435,2.91,-1.3660254037844388,21.0,93797.07,188.02988475000163,2011,8,2,14
north,influencer,General,Premium,low,high,medium,226,1894.877929111275,4.25,0.1978,335.0,4416,0.0424,2.82,-1.3660254037844386,21.0,3571.95,45.91372067485224,2010,7,7,9
north,social media,Lighting,Premium,medium,low,high,227,1.25,1.25,0.0055,441.0,11637,0.0235,5.45,-0.3660254037844385,7.0,57370.73,161.54591032043697,2011,10,10,13
north,email,General,Premium,low,high,low,228,19.8,89.96263130372103,0.0288,117.0,2423,0.0781,2.06,-1.0,28.0,4814.99,75.60597126360217,2011,6,23,13
north,affiliate,Storage,Standard,medium,low,high,229,1.65,1.65,0.6,377.0,29283,0.0318,1.25,-0.3660254037844385,7.0,76.18,111.81197848034869,2011,10,2,13
north,social media,Stationery,Standard,medium,medium,low,230,13.5,6.75,0.1283,183.0,1766,0.0699,3.45,-1.0000000000000002,90.0,468.91,103.78016688569107,2011,9,16,9
north,tv,General,Premium,medium,low,medium,231,1.25,1.25,0.23004464482458684,251.0,3169,0.0435,2.49,-1.3660254037844386,60.0,2061.85,123.52077049029576,2011,7,10,13
north,social media,General,Budget,medium,low,low,232,3.3,1.65,0.1424,90.0,1880,0.1081,5.65,-0.3660254037844385,7.0,222.8,121.87324913006928,2010,10,8,11
north,social media,General,Premium,medium,high,medium,233,19.8,1.65,0.1401,182.0,2720,0.0282,7.54,-1.0000000000000002,28.0,8297.74,100.53369873126596,2011,9,5,11
north,search,Storage,Premium,medium,medium,medium,234,16.5,1.65,0.4086,269.0,7704,0.0098,4.82,-0.3660254037844387,14.0,7736.49,115.28946943794438,2011,5,22,13
north,affiliate,General,Premium,medium,medium,high,235,15.3,2.55,0.2039,601.0,10124,0.071,3.26,0.3660254037844389,14.0,2637.0600000000004,125.20298888666302,2010,4,18,13
north,tv,General,Premium,low,medium,low,236,15.3,2.55,0.3829,47.0,516,0.0019,2.26,-0.3660254037844385,7.0,2154.15,59.900157894009,2010,10,10,10
north,tv,Seasonal,Budget,medium,high,high,237,25.0,1.25,0.2483,303.0,21017,0.2031,4.99,1.3660254037844388,30.0,156.7,145.02696881495584,2010,2,19,12
north,influencer,General,Standard,medium,medium,medium,238,6.6,1.65,0.1837,556.0,7901,0.0104,4.67,-0.3660254037844387,28.0,188.85,153.247093124359,2010,5,20,12
north,affiliate,Kitchen,Standard,medium,medium,high,239,6.300000000000001,2.1,0.1811,410.0,9692,0.0457,4.21,0.9999999999999998,21.0,1781.44,136.7507346121578,2011,12,4,11
north,email,Kitchen,Premium,medium,high,medium,240,30.0,3.75,0.1127,182.0,3285,0.0415,3.1,-0.3660254037844387,28.0,905.88,104.37377545952818,2010,5,26,11
north,influencer,Stationery,Premium,low,high,medium,241,19.9,9.95,0.0908,301.0,4934,0.0217,4.23,-1.3660254037844386,28.0,1781.44,58.44464910226824,2011,7,17,15
north,social media,General,Premium,medium,high,high,242,19.8,1.65,0.0582,685.0,29222,0.0503,3.59,-1.3660254037844388,90.0,740.14,156.2129966408145,2011,8,11,15
north,affiliate,General,Premium,medium,medium,medium,243,12.6,2.1,0.0244,684.0,7774,0.0435,4.43,0.3660254037844379,21.0,1028.82,134.237427740379,2010,11,24,13
north,social media,General,Premium,medium,low,low,244,4.949999999999999,1.65,0.403,181.0,1951,0.0075,4.75,-0.3660254037844387,90.0,2988.15,105.90750808575352,2011,5,13,11
north,influencer,General,Premium,medium,medium,high,245,9.9,4.95,0.1966,941.0,44829,0.0304,0.53,-1.0,14.0,25928.02,133.80937548377014,2011,6,13,13
north,email,Storage,Standard,high,low,medium,246,1.65,0.55,0.3115,1115.0,7466,0.0391,7.02,0.9999999999999998,14.0,269.45,226.9016104177236,2010,12,5,14
north,search,General,Premium,medium,medium,low,247,11.9,4.95,0.0958,183.0,1340,0.0448,2.66,0.3660254037844379,30.0,729.5300000000001,132.93879418956567,2011,11,3,16
north,social media,General,Premium,medium,low,low,248,1.65,1.65,0.1038,87.0,1597,0.101,7.38,0.9999999999999998,90.0,7373.41,148.48503127901583,2010,12,5,16
north,affiliate,General,Premium,low,medium,low,249,10.2,130.4932122662365,0.1676,24.0,404,0.0158,2.48,-1.3660254037844388,7.0,10265.79,37.642207259486526,2010,8,16,16
north,affiliate,General,Premium,medium,high,high,250,45.0,3.75,0.0483,426.0,16906,0.0377,2.18,-1.3660254037844388,90.0,6454.89,104.47048434923347,2010,8,31,14
north,influencer,General,Premium,medium,medium,medium,251,5.0,1.25,0.194,151.0,4777,0.0489,2.65,-0.3660254037844385,7.0,1451.47,155.95018282596456,2010,10,31,11
north,email,General,Premium,high,medium,medium,252,15.0,1.25,0.0895,490.0,7943,0.0797,3.26,-0.3660254037844385,30.0,1064.37,167.3050466080197,2010,10,8,9
west,email,Seasonal,Premium,medium,high,medium,253,40.8,0.85,0.2885,269.0,8180,0.0154,2.5,-1.3660254037844386,90.0,16256.18,136.5150923931434,2011,7,18,11
north,social media,Lighting,Premium,medium,high,low,254,19.9,9.95,0.1691,226.0,2103,0.037,4.004003932226912,1.3660254037844386,35.565597137138354,1683.46,109.25744446088498,2011,1,27,13
north,social media,General,Premium,high,high,high,255,25.200000000000003,2.1,0.0469,598.0,33192,0.0864,4.46,0.3660254037844389,30.0,3737.38,188.81832008658984,2011,4,11,8
north,social media,Stationery,Standard,low,medium,high,256,8.5,8.5,0.302,583.0,13369,0.053,4.99,-1.3660254037844386,30.0,100.29,60.068997413497605,2010,7,5,0
north,social media,General,Premium,low,low,low,257,2.95,2.95,0.4208,35.0,735,0.1272,3.15,0.9999999999999998,60.0,160.51999999999998,98.13074644537168,2009,12,14,15
north,email,Seasonal,Premium,low,high,low,258,39.9,19.95,0.0648,65.0,1279,0.0338,5.29,-1.0,90.0,1163.8000000000002,56.754827759524375,2011,6,13,15
north,social media,General,Premium,high,low,low,259,4.2,0.42,0.4275,187.0,1902,0.0175,4.31,-1.0,90.0,2726.8,217.22206276904103,2010,6,29,14
north,social media,General,Premium,medium,medium,high,260,15.0,3.75,0.0811,626.0,13707,0.0109,4.67,-1.0000000000000002,30.0,76066.68,105.31638765694484,2011,9,1,14
east,affiliate,Lighting,Standard,low,high,low,261,68.0,4.25,0.1403,126.0,2460,0.0203,9.0,0.3660254037844379,7.0,1781.44,84.66509389533971,2011,11,6,16
north,search,General,Premium,low,low,low,262,2.08,2.08,0.1456,56.0,1642,0.0138,4.38,0.3660254037844379,30.0,1834.31,94.21823121039432,2011,11,6,13
north,influencer,Kitchen,Premium,low,medium,low,263,17.700000000000003,2.95,0.3669,269.0,1128,0.0378,8.92,-1.0000000000000002,14.0,1794.7,59.1366552042641,2010,9,6,11
north,email,Storage,Premium,high,high,high,264,33.0,1.65,0.1348,705.0,10069,0.0271,2.02,0.3660254037844379,21.0,271699.97000000003,172.92880910533063,2011,11,11,10
north,social media,General,Premium,high,medium,medium,265,15.6,0.65,0.107,96.0,2612,0.0365,1.88,1.0,14.0,452.75000000000006,203.11403813255245,2010,3,18,15
north,email,General,Standard,high,medium,medium,266,11.9,0.85,0.23004464482458684,264.0,4906,0.0507,2.02,-1.0000000000000002,60.0,1445.39,174.72498891917806,2011,9,1,18
north,affiliate,Storage,Premium,low,medium,medium,267,8.5,8.5,0.5904,168.0,3401,0.1308,4.004003932226912,0.9999999999999998,60.0,1781.44,85.9587019741876,2009,12,2,12
north,influencer,General,Premium,medium,low,medium,268,1.65,1.65,0.2038,252.0,3314,0.0155,3.5,1.0,90.0,2816.1800000000003,156.42450402320193,2011,3,14,11
north,email,Storage,Premium,low,medium,medium,269,8.5,8.5,0.4844,168.0,5140,0.0259,4.004003932226912,1.3660254037844388,30.0,1781.44,65.97413959096839,2010,2,4,13
north,search,Stationery,Standard,high,high,medium,270,23.4,0.65,0.4434,363.0,9365,0.0122,4.29,0.3660254037844379,14.0,47.96,203.88777927209395,2010,11,12,11
north,affiliate,Stationery,Premium,high,medium,high,271,5.04,0.42,0.1164,335.0,9780,0.0816,7.41,0.3660254037844389,21.0,12429.68,234.46821425989123,2010,4,28,9
north,email,General,Standard,high,medium,medium,272,11.9,0.42,0.1831,243.0,3574,0.0235,5.39,0.3660254037844379,14.0,627.2199999999999,207.15832146110156,2011,11,8,16
north,search,General,Standard,high,medium,medium,273,13.919999999999998,0.29,0.1169,282.0,7220,0.0443,1.74,0.3660254037844389,14.0,27.84,333.5841982049167,2010,4,11,13
north,search,General,Premium,medium,medium,low,274,18.72,0.39,0.0502,44.0,1197,0.0803,3.13,-1.3660254037844386,14.0,2081.22,148.93837198585683,2011,7,21,16
north,influencer,General,Premium,low,medium,medium,275,13.5,6.75,0.0415,110.0,3557,0.0435,6.59,-1.3660254037844386,21.0,215.15,50.9876339971992,2010,7,19,15
north,social media,Stationery,Premium,medium,medium,high,276,5.9,2.95,0.23004464482458684,199.0,13878,0.0481,2.18,1.0,28.0,6591.099999999999,151.59573214436426,2011,3,22,12
north,tv,General,Budget,medium,low,medium,277,1.95,0.65,0.23004464482458684,101.0,2582,0.0278,3.28,1.0,90.0,214.13,137.85059005474216,2010,3,10,15
north,social media,General,Premium,medium,low,low,278,2.5,1.25,0.0125,269.0,1469,0.0071,2.42,-1.3660254037844388,30.0,2040.45,158.1084427681587,2010,8,26,13
north,search,General,Premium,medium,low,medium,279,0.85,0.85,0.3262,194.0,5759,0.0082,6.03,0.3660254037844379,90.0,467.52,140.49240342306263,2010,11,28,13
north,social media,Storage,Premium,medium,high,medium,280,20.8,2.08,0.0492,377.0,6689,0.0247,4.6,-1.0,90.0,9969.47,131.0959774975655,2011,6,5,13
north,social media,General,Premium,medium,high,medium,281,23.8,5.95,0.1473,303.0,5822,0.0626,5.76,-0.3660254037844385,35.565597137138354,2933.6200000000003,115.80263320359082,2011,10,18,13
north,social media,Storage,Premium,low,medium,low,282,15.0,3.75,0.1901,118.0,2060,0.0058,3.14,-1.3660254037844388,7.0,23444.08,42.98115423932917,2011,8,25,10
north,search,General,Premium,medium,medium,medium,283,11.8,2.95,0.23004464482458684,631.0,9566,0.0784,2.49,0.3660254037844379,30.0,661.88,152.06706388171537,2011,11,20,0
north,email,Seasonal,Premium,low,medium,low,284,16.6,4.15,0.1875,75.0,1161,0.1003,6.43,-0.3660254037844385,28.0,1793.6899999999998,87.64831964514248,2011,10,19,10
